mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-568.03015,51.20515,-17.660023,5.520023,-11.971017,-12.097884,-14.182861,-15.737519,-13.764917,-3.1984239,-8.220557,-6.32093,-1.2870804,disgust
-608.95355,54.58671,-10.987942,-0.47789532,-18.534805,-7.572825,-12.0716915,-15.848292,-9.991801,0.111714326,-9.332504,-0.8871749,-3.8865979,disgust
-502.47842,31.30074,-23.074375,-3.0786722,-15.603206,-10.404376,-15.254875,-11.738797,-4.383029,-1.0139395,-9.452887,-1.1179777,-2.1406953,disgust
-510.81024,31.59834,-23.875683,-5.1362796,-15.749157,-11.285299,-15.065409,-14.539124,-6.2332783,-2.859233,-8.238165,-1.4545975,-7.227469,disgust
-515.57495,26.657831,-17.701345,-1.3539834,-13.3720045,-12.684283,-17.03624,-14.165505,-7.6935077,-3.1925242,-7.114973,-2.338722,-5.9404626,disgust
-679.3735,30.277012,-2.732445,0.63647175,-7.881945,-5.0500193,-7.886146,-8.291159,-7.105208,-6.5316863,-6.8925767,-4.9313602,-8.272041,surprised
-572.27435,33.545666,-15.067412,-3.5327373,-12.325186,-10.237375,-14.086486,-13.915781,-6.127895,-4.269773,-9.902204,-3.237399,-6.0632944,surprised
-605.56903,29.68881,-10.149174,1.1256477,-10.512129,-5.961207,-11.77138,-9.74152,-7.022239,-5.2015047,-6.8782706,-0.1528297,-7.5889883,surprised
-586.50665,24.936184,-17.393667,-1.7505497,-15.307642,-9.82291,-15.646088,-15.538772,-6.393435,-7.3084493,-8.477259,-3.1261268,-6.1237264,surprised
-532.4672,37.716988,-14.932145,-5.9547906,-15.144545,-13.899151,-10.6877985,-12.034178,-8.265898,-3.6247609,-8.818256,4.628999,-1.9144503,surprised
-541.25165,29.595709,-18.001362,-3.1391602,-14.2825165,-17.555689,-12.232482,-12.344251,-6.8591976,-0.788208,-6.171648,4.526541,-3.7783728,surprised
-492.65253,23.887981,-6.026659,1.677622,-11.062459,-5.152931,-10.083343,-9.132249,-1.2530738,-4.5333242,-5.6128445,-2.3998816,-7.1452484,surprised
-517.9848,29.571215,-3.9096987,-1.1177038,-5.2589393,-7.113936,-11.250309,-6.6803,-8.121031,-2.026109,-7.567712,-3.3845882,-4.1728783,surprised
-697.7926,54.89004,0.66346514,12.435786,7.7339506,0.5307502,-3.216631,-3.1593945,-10.977551,-2.848711,0.8152976,-3.037067,1.9554468,neutral
-692.8558,55.3639,-1.5483193,16.038305,8.81881,-0.14658625,-1.3733917,-5.29318,-11.623184,-1.3482836,0.8437146,-2.6412783,1.0172496,neutral
-691.5879,58.024662,0.15946463,13.62465,5.374112,1.1623365,-2.0833597,-5.382585,-10.332824,-3.6620808,0.56060064,-2.8382254,1.8347856,neutral
-685.10547,55.87942,2.7832625,13.252023,6.989669,2.9812741,-1.5860289,-6.961661,-10.348489,-3.270769,1.1761655,-1.4986562,0.5515501,neutral
-727.1044,62.355034,3.121181,15.064671,8.132434,1.9270841,-3.2746563,-3.7617917,-9.7502985,-4.853837,0.99631536,-3.1160698,0.5463206,calm
-707.3582,66.736465,2.2534888,11.169916,9.74208,1.0580918,-4.4261856,-4.6836147,-8.313273,-4.813667,1.7525572,-2.3765423,-0.20691964,calm
-697.16614,65.1082,0.93036777,13.633627,5.959596,2.8950698,-1.3418186,-4.775753,-8.671515,-4.5529985,1.9706045,-1.6276461,1.4267262,calm
-698.6377,68.698586,1.1003666,13.685943,8.338752,2.0671213,-0.6167907,-5.732325,-7.8613234,-4.4119186,1.0114723,-1.7058653,1.5934341,calm
-734.1256,70.53291,4.2251797,13.866503,9.276525,1.8420302,-3.7091064,-2.8845074,-6.3325033,-4.483915,2.0064912,-0.02967515,-0.17859097,calm
-697.8223,67.33959,-0.44955125,11.884349,6.899115,0.5723886,-4.5503764,-6.025094,-7.9348655,-4.8724413,2.6747522,-1.4644696,-1.1086313,calm
-704.5413,68.82944,4.728955,11.950599,5.6388826,5.8340936,-4.8624907,-4.862799,-8.308453,-4.8761907,2.3179219,1.222751,0.5954947,calm
-690.9957,65.29337,-3.5145001,14.551637,6.7378373,2.9514792,-4.3670077,-8.268065,-9.742737,-3.7135794,3.773647,-0.9587888,-0.2662218,calm
-645.9547,63.116707,-4.3889427,12.588354,4.2411594,-2.9022603,-5.6718726,-6.6233625,-11.532383,-2.380413,-1.2910126,-6.802653,1.1827942,happy
-631.407,62.999477,-5.8192096,15.460055,6.526638,-1.5888867,-6.5974174,-4.806329,-13.677246,-1.3645009,0.1333667,-6.3668647,3.405448,happy
-656.2289,62.20653,-2.3432078,12.91607,1.8241278,-0.17071323,-5.66999,-7.286775,-13.776975,-3.3122015,2.3617578,-7.0014296,1.9307773,happy
-652.70056,57.02253,0.41844004,18.289316,2.6309884,0.4183556,-2.5292726,-6.284705,-13.434198,-3.6181445,0.6169871,-4.589428,2.576322,happy
-596.5581,49.15078,-5.9865155,5.6085687,-1.2716348,-1.2067614,-12.03728,-8.81426,-11.101425,-8.968307,-0.68170965,-7.0525784,-1.9013768,happy
-559.92334,54.875935,-11.518561,5.4953065,2.4158707,-1.8642917,-11.111782,-7.596749,-14.508147,-7.4336433,3.2631526,-7.8864746,-1.6498955,happy
-517.75696,48.02012,-10.221419,7.83182,-0.17214894,-2.173067,-10.422513,-9.233612,-17.878965,-4.913381,0.0017015345,-9.143922,0.11875597,happy
-539.19855,49.672794,-8.996246,6.914048,-1.1240026,-3.3295467,-9.793234,-9.628173,-17.208342,-7.140059,-1.7678517,-7.01247,-0.28077114,happy
-680.84985,60.804207,-1.9560477,14.204766,6.8270874,-2.8811657,-2.4629226,-8.663905,-11.039645,-4.454039,-4.2584863,-1.6950514,-0.8582146,sad
-699.10425,65.49692,-1.0995505,16.531912,8.523047,-0.46712276,0.1738208,-7.589049,-10.304403,-5.52547,-1.7454497,-2.015857,-1.7528472,sad
-735.524,60.409447,-3.443985,14.033259,6.5901713,-1.7684736,-1.7315747,-7.569149,-10.976077,-3.8221767,-0.9965825,-1.3543684,-1.2844805,sad
-711.7862,59.567207,0.7109445,15.603702,6.0233517,-0.16229166,1.2461176,-7.515769,-12.228474,-3.9741051,-2.3960717,-2.467366,-0.06185281,sad
-669.9195,62.426224,0.9023568,16.833582,7.8117805,-1.8475593,-0.9106538,-7.4858384,-9.419271,-1.5074195,-2.440096,-2.6243284,-0.14111505,sad
-627.47046,50.89055,-4.893386,10.5070715,3.7041097,-3.614306,-8.667972,-7.1464233,-15.135481,-4.4346023,-2.2045407,-6.959076,0.3311611,sad
-620.26776,54.993256,-5.7295046,13.725473,3.938453,-2.7418923,-6.81774,-9.286634,-18.480106,-4.8934646,-2.2725978,-7.2611017,0.36146033,sad
-605.889,50.817352,-4.1009364,13.333532,2.3143537,-3.124965,-6.993569,-8.87111,-15.973221,-3.851796,-1.3603265,-6.091596,0.43329084,sad
-546.11554,42.51581,-6.019243,12.6451235,-1.407863,-2.7939098,-4.3140874,-1.4580282,-12.457061,-4.777245,-0.85779697,-4.7668257,-0.71025306,angry
-526.2785,40.100628,-5.4062862,8.0860615,-3.3844347,-3.6563706,-7.031596,-8.578679,-13.11133,-6.569745,-4.498286,-6.6619687,-3.4727755,angry
-570.9829,45.415054,-1.5627906,11.880343,-0.43858105,-1.7890217,-5.260241,-6.6141477,-13.445087,-4.1251993,-3.6815126,-4.4055014,-1.00225,angry
-530.8293,44.267372,-2.8641322,8.589871,0.015041944,-3.485092,-4.352319,-6.5773487,-15.150322,-4.9910283,-2.5813372,-5.7878013,0.28295875,angry
-349.08368,29.868893,-20.021608,0.8248057,-11.38768,-4.3352494,-12.86241,-13.475211,-13.617985,-8.423022,-5.636474,-4.9704933,-7.1078973,angry
-368.34802,22.302996,-18.730824,3.21249,-10.238884,-5.3979926,-12.250566,-7.9842362,-16.876492,-9.074471,-4.7981224,-8.329525,-4.87846,angry
-401.70172,29.973305,-15.743985,4.8785286,-6.717307,-3.9170728,-11.364849,-9.566884,-16.95793,-6.6101475,-4.1125803,-8.695933,-3.1835449,angry
-303.9083,22.274927,-20.23263,-3.011253,-10.557668,-6.5886765,-16.995611,-11.742131,-16.091635,-9.435908,-2.4795759,-8.391646,-6.020057,angry
-595.331,57.99092,2.2590287,14.343322,8.518202,-2.4230087,-4.1882496,-8.528271,-12.255306,-1.40471,-2.260383,0.5045406,3.6462831,fearful
-603.3856,55.155254,-6.0278044,9.1299,4.3948555,-4.041097,-8.073682,-12.255184,-16.346151,-4.0777426,-3.4491825,-6.1606865,-0.26365194,fearful
-622.86993,61.635403,7.414828,18.84099,10.033153,3.9887211,-1.0351887,-5.5802426,-8.488827,0.32115108,0.076060966,0.36447486,2.7944245,fearful
-624.02625,60.417797,-3.3307755,15.390851,6.7717657,-0.058078624,-3.9153354,-10.592282,-10.528063,-0.66487384,-0.9012809,-1.2349017,0.2894172,fearful
-439.20685,52.212185,-12.541273,5.1477275,1.791493,5.8628416,-5.597445,-12.138769,-14.728991,-1.9501579,2.1356726,-3.671966,-0.5904328,fearful
-404.05585,42.662426,-17.537214,-3.2199826,1.9150128,-0.23162158,-11.389852,-15.012191,-17.222418,-7.2708755,-4.490682,-9.206505,-6.413215,fearful
-369.5954,39.190083,-15.472043,-0.9504296,-5.7813573,-1.20997,-10.114829,-18.269136,-17.822474,-9.481161,-3.801051,-7.896282,-7.8260255,fearful
-427.11377,45.139057,-15.43668,-1.1301692,-0.7227588,1.9657456,-13.529376,-15.487787,-17.104061,-9.546004,2.3383808,-7.459708,-7.364611,fearful
-647.6113,63.878662,-3.163664,11.068918,3.8989286,0.4962617,-7.21009,-7.302176,-13.785376,-4.531086,-0.6824675,-7.2989683,-1.6489209,disgust
-626.5222,52.807503,0.27268848,4.7346883,3.4398108,-0.42759264,-9.445806,-6.7852263,-13.305903,-4.895432,-0.5622916,-6.350317,-3.3224087,disgust
-667.50525,71.2468,1.9786966,12.600777,1.8061317,3.438274,-4.8249874,-12.12367,-8.451324,-2.0306573,-2.5171847,-3.023269,-0.9917713,disgust
-669.2902,54.79244,-0.9016661,10.555701,-0.16137548,3.6259096,-5.3917437,-10.095322,-7.4466414,-1.4052047,0.100796506,-3.9632685,-0.5047302,disgust
-489.86877,43.94528,-6.9385076,-5.690658,-9.426028,-1.937155,-11.578997,-17.378063,-13.903124,-6.911768,-3.551647,-4.3722687,-7.017699,disgust
-491.2605,35.17139,-9.034343,1.8999573,-8.66488,-6.350328,-18.34103,-15.881719,-9.58409,-5.861493,-4.5087137,-5.8916154,-6.898971,disgust
-520.7532,43.31225,9.500733,-0.627845,-7.164327,0.42984307,-12.050826,-15.976675,-5.460499,-8.713773,-8.803646,-2.9774518,-7.6639447,disgust
-501.00818,42.18049,-0.95753044,-0.44900602,-4.0120096,-1.8501683,-13.47077,-15.385603,-8.4061365,-5.512526,-6.516119,-6.038744,-7.1585274,disgust
-660.50183,52.980663,-0.4414542,8.232828,4.5118384,-2.5249934,-6.0312376,-6.618407,-9.726553,-5.8924103,-0.2597239,-5.319383,-0.80951977,surprised
-683.8254,52.923653,-3.5020807,10.541914,6.780464,-2.0829625,-6.373839,-6.0263724,-9.960135,-1.5530099,-1.1180856,-5.836149,-0.47120798,surprised
-661.4794,56.338783,-0.10038897,12.948809,3.4572427,-1.0980022,-3.9645514,-7.31417,-11.041141,-2.5731146,-0.8059697,-3.7987452,-1.9456607,surprised
-666.4035,49.284122,-1.8099365,8.19951,-0.46807083,-3.9114847,-4.323113,-7.212905,-9.47664,-5.4546943,-0.9426417,-6.583642,-0.950984,surprised
-605.2246,51.048885,-5.427211,8.577295,4.108054,-2.6509151,-8.000926,-6.305148,-11.0187,-4.7179575,0.42527157,-7.8209205,0.11580499,surprised
-553.19366,41.932564,-5.21146,7.312741,0.069643885,-3.3563766,-6.640589,-7.5790653,-11.458306,-6.6911645,-1.2373775,-6.6593413,-1.9200146,surprised
-592.5113,45.14187,-4.394385,7.735556,0.55032593,-4.145599,-6.7481837,-9.417959,-14.750463,-2.5515637,-2.7678454,-5.6659083,-0.98160374,surprised
-573.3884,46.84191,-5.5694284,6.1290336,-0.57483864,-0.7007698,-8.623766,-9.702098,-11.321595,-5.2469926,-1.4207612,-5.737756,-1.8040389,surprised
-650.7109,54.477303,-9.090127,8.411754,-4.387535,-3.7657063,-5.362752,-8.610381,-3.9715521,-0.89597386,-4.7214065,-1.9953878,-5.056729,neutral
-646.0169,49.11971,-10.800371,11.480022,-5.8222346,-3.082372,-5.2919693,-7.318948,-2.789875,-1.952381,-3.2981868,-2.3206332,-5.5060253,neutral
-622.5787,51.31145,-10.439537,4.7658195,-4.8091674,-3.219577,-5.721809,-9.393639,-5.245095,-1.987433,-5.037799,-2.8686626,-6.420317,neutral
-638.03485,46.49924,-9.892576,4.896696,-6.4146495,-5.0707617,-6.280471,-10.606286,-6.0774646,-3.2331312,-5.660992,-3.2739613,-8.5222,neutral
-663.2903,52.128677,-3.5836403,11.846415,-4.697628,-1.7755145,-3.4381075,-7.5618987,-3.0021994,-2.1637712,-3.221826,-4.2773857,-4.5514054,calm
-658.6478,47.966007,-8.495083,8.638967,-5.6636844,-2.8697906,-4.6740603,-9.24625,-3.07362,-3.4952078,-3.970272,-7.1958947,-5.5081587,calm
-656.9886,45.86949,-5.4771905,4.3142276,-4.462319,-3.5579822,-6.703658,-8.853257,-6.026569,-2.5972843,-6.314637,-4.8533854,-7.071023,calm
-649.47095,48.736828,-11.061043,1.340274,-6.3219647,-5.146925,-7.923725,-11.958522,-6.557235,-4.027463,-7.22297,-6.0610905,-9.744022,calm
-644.26904,43.547195,-5.838417,7.798074,-6.1381946,-5.017681,-4.065014,-7.9815655,-6.299098,-2.2558687,-4.6757936,-6.6697474,-5.1349106,calm
-654.7285,46.224503,-8.825291,7.38197,-7.828604,-2.755002,-5.1400156,-9.549978,-4.8942904,-3.725958,-2.7659783,-7.619688,-5.9758,calm
-651.52234,41.243298,-6.728539,0.96304804,-7.4115567,-2.5402012,-8.835062,-11.491202,-8.204978,-2.871476,-7.1914587,-8.530297,-8.152103,calm
-657.25,47.33328,-4.962772,3.1611543,-6.3184104,-1.8223615,-7.8445582,-10.28582,-6.404777,-1.3007373,-6.015566,-8.7457285,-8.5443325,calm
-584.8095,43.18487,-21.301865,8.527552,-6.8743467,-6.161053,-4.6324816,-12.898247,-4.4763713,-3.367257,-5.523036,-2.7173173,-8.498698,happy
-604.6987,45.07209,-17.890179,12.041526,-6.429033,-6.6027994,-4.5485315,-12.551144,-3.5843368,-4.1316247,-6.316832,-1.8376487,-7.81006,happy
-596.9097,42.28311,-20.867561,5.3886557,-8.000669,-6.7246985,-8.967098,-14.922028,-5.0813546,-3.6502304,-8.352836,-2.4565268,-10.150615,happy
-593.0543,46.503887,-15.529931,8.504859,-6.198272,-6.078748,-8.619365,-12.890373,-3.1055381,-2.1581795,-7.117529,-1.9770372,-8.486348,happy
-485.5585,32.210354,-29.872738,6.866108,-11.342902,-14.860304,-6.806929,-15.646826,-3.9503903,-7.934324,-9.380689,-2.202927,-11.6284895,happy
-483.8502,35.787163,-30.68064,6.0185237,-9.470607,-15.612417,-8.272376,-14.029022,-5.0692525,-5.9015927,-9.294798,-0.64741945,-10.770746,happy
-534.45734,38.031597,-22.94729,4.590477,-6.4561396,-11.968884,-11.765813,-14.9696865,-4.122636,-3.665528,-11.607719,-2.2014947,-10.770111,happy
-535.57874,36.26328,-22.62245,4.0168138,-8.625279,-12.712104,-9.146528,-14.396338,-6.2735667,-5.957328,-10.965573,-1.8183453,-11.756158,happy
-676.1186,52.612183,-9.78405,7.1978965,-6.025458,-4.5275693,-6.722466,-10.6761875,-6.112195,-3.9972923,-4.927114,-5.511841,-4.998602,sad
-668.7458,55.410492,-9.870233,8.890352,-5.384462,-3.2466269,-4.7142086,-9.191695,-6.5311093,-1.5827595,-5.2515993,-3.7161434,-5.4978642,sad
-655.2373,43.462273,-5.0028157,4.3878736,-4.940769,-4.590479,-9.256331,-11.396569,-4.4611216,-2.9189167,-6.406669,-3.5330727,-6.676326,sad
-677.3318,44.626945,-5.773078,6.7751913,-3.2082841,-3.8464131,-7.0366187,-9.984122,-5.6840844,-0.6310418,-6.12343,-3.478182,-6.1703644,sad
-660.48944,47.49846,-9.866229,6.096144,-9.001066,-6.443758,-10.155412,-13.963024,-9.411343,-3.9805984,-7.930611,-2.4514308,-7.0683475,sad
-678.107,53.828526,-5.613646,8.015998,-4.945123,-4.4980354,-10.079591,-11.961431,-9.157069,-3.4231358,-6.89302,-3.2425365,-6.7743263,sad
-662.6597,43.95871,-6.310631,4.213039,-6.307642,-4.72842,-11.087015,-14.509219,-10.578534,-4.6570067,-8.425256,-3.950236,-9.419881,sad
-660.486,44.381096,-6.9046345,5.11592,-5.3449244,-7.172714,-12.497758,-13.778645,-8.887341,-2.7393901,-9.832709,-3.8711169,-8.513406,sad
-562.57446,43.781868,-10.402452,6.048465,-6.3162794,-4.7099433,-3.6898515,-10.246,-4.4205613,-2.2729363,-2.981068,-2.3496072,-4.839126,angry
-532.0913,42.358128,-16.971233,7.453699,-8.148303,-4.63737,-5.435113,-10.416671,-2.704224,-0.8080576,-2.205372,-1.9357878,-4.1376934,angry
-573.29675,45.841038,-9.815437,4.2864203,-8.331691,-3.4894338,-5.228769,-11.024237,-5.628939,-1.9968003,-5.772927,-2.4142268,-7.0663342,angry
-562.36847,41.374588,-15.704152,3.7824314,-11.24498,-6.927745,-5.256913,-12.749825,-5.8923283,-2.6502144,-5.279857,-2.4545405,-8.410737,angry
-443.42944,29.981758,-23.440504,3.0224886,-14.731199,-7.9682097,-2.6709785,-13.843132,-2.4567146,-4.553096,-3.8110073,-3.1909862,-7.0461497,angry
-467.90463,33.208317,-24.262503,2.993979,-14.986861,-7.1980157,0.1998067,-12.791638,-4.086005,-4.7434196,-3.6555762,-1.9970081,-8.259774,angry
-422.59006,25.627523,-30.711185,-4.4620347,-18.371431,-12.68289,-4.1518946,-18.2899,-7.3128514,-7.3090906,-8.170983,-4.6276426,-11.359122,angry
-416.28802,23.78608,-30.84158,-2.1526597,-19.170496,-11.236555,-3.3947005,-17.0528,-6.166669,-6.7994413,-8.149091,-4.606156,-11.811431,angry
-568.15845,33.30165,-26.176714,4.7828236,-12.257126,-9.782233,-8.575203,-15.386595,-6.1311226,-7.414159,-6.4468265,-5.365674,-5.0224643,fearful
-569.3612,33.500244,-25.722399,1.9065821,-11.115144,-8.923905,-7.3086634,-16.626795,-6.7482605,-5.988671,-7.158734,-5.2317195,-5.986692,fearful
-566.02734,31.305124,-24.584507,2.322786,-9.488269,-8.973363,-10.463872,-16.33096,-5.306,-3.561721,-9.028213,-3.659047,-6.8744135,fearful
-570.0003,29.231852,-28.57205,-1.1719396,-8.968902,-10.660741,-13.617955,-19.1574,-4.766867,-3.6555235,-10.312674,-5.831185,-4.9526567,fearful
-517.5043,20.993107,-31.983929,-0.500514,-15.073192,-12.85213,-8.589692,-15.689875,-6.7601175,-2.9079187,-10.193745,-5.2646227,-6.421015,fearful
-494.52975,18.056473,-30.07168,-0.7237623,-13.800604,-13.927187,-7.849656,-15.514229,-8.308817,-4.5681543,-10.636232,-3.0921695,-4.9211307,fearful
-492.15945,15.558997,-27.027588,-4.9528427,-11.933763,-12.674921,-8.616406,-13.488602,-6.9626637,-5.6960545,-10.570784,-4.470398,-7.3906784,fearful
-484.41245,20.069897,-26.202553,-3.493454,-11.735559,-10.517629,-11.534222,-16.212563,-5.5053854,-2.9321697,-10.344188,-3.2629158,-5.5982776,fearful
-632.8413,51.21267,-12.331494,6.8383837,-8.29332,0.9601442,-9.003005,-12.055548,-3.9691157,-1.2512873,-5.335915,-1.2540846,-5.6199718,disgust
-644.4018,57.697067,-13.365279,9.040555,-9.703859,-0.13237758,-8.262967,-13.345395,-6.544705,0.045262624,-6.35031,-2.7915785,-7.690272,disgust
-617.70825,51.448154,-8.872245,4.0578604,-5.377126,-2.7267358,-8.020705,-13.039913,-5.713918,-0.29330143,-8.882757,-1.9250001,-8.139462,disgust
-629.4979,49.499107,-14.41869,5.444786,-7.9560046,-5.201761,-9.80117,-15.274471,-4.0444865,-0.23157391,-10.309918,-1.9046065,-9.48154,disgust
-575.2467,44.437412,-16.959576,4.7619777,-13.912288,-4.0354643,-7.8188396,-14.425544,-6.4001293,-1.0881783,-8.5031395,-3.4330127,-7.31481,disgust
-574.17163,45.985577,-12.048973,5.8375087,-11.664725,-2.1122398,-5.376718,-11.543212,-5.600093,0.08080138,-5.4874105,-2.7520895,-6.636899,disgust
-549.81213,47.06897,-15.313465,-0.7237251,-11.3307085,-5.2434406,-13.013493,-15.76116,-5.3248973,-2.7369678,-11.184812,-0.12918532,-9.21057,disgust
-558.0113,46.11991,-15.717796,0.96815753,-10.402453,-5.3880024,-11.228689,-13.685904,-5.9222693,-0.80508703,-8.620476,0.921049,-9.203617,disgust
-578.057,38.45091,-14.525625,10.058563,-7.2689314,-7.3384395,-3.0743456,-5.9540734,-3.0855606,-3.6333287,-4.0912704,-4.7672715,-3.2583678,surprised
-603.9681,40.32789,-17.770468,4.8910594,-7.06115,-6.619169,-3.3937283,-7.9255214,-5.984702,-4.9160895,-6.8119974,-3.1876771,-5.3296027,surprised
-599.4859,40.099976,-13.991026,3.4786906,-8.02378,-6.8684616,-4.1735325,-10.127124,-4.4332776,-3.7810795,-8.020548,-3.5000017,-8.291982,surprised
-586.8292,39.775547,-17.666689,5.2832146,-7.9178476,-10.404181,-7.942467,-11.435494,-6.3265853,-4.952375,-7.996313,-4.6996894,-5.680841,surprised
-530.01263,33.29217,-18.1938,5.585361,-9.724308,-6.4725814,-3.947725,-9.3031845,-5.1393347,-4.2057023,-4.9706597,-3.4273872,-2.2422042,surprised
-538.60986,35.791794,-22.749153,3.7383606,-11.058676,-8.571917,-3.4365327,-8.093793,-5.611843,-3.8546758,-5.8538194,-2.7402108,-1.502996,surprised
-536.0383,31.846027,-15.307126,-0.40857482,-11.525756,-12.030972,-4.7934747,-11.9168,-7.2935114,-5.8916764,-5.709252,-1.6230543,-5.2399797,surprised
-517.1415,34.13823,-20.868233,-4.6284084,-12.921586,-10.614436,-8.854368,-13.673905,-6.969841,-5.7662835,-8.782566,-5.2931848,-8.421561,surprised
-614.73914,56.70819,-2.685535,10.650176,4.240806,-2.4720972,-12.03572,-6.65451,-3.1527147,-8.526168,-1.9532497,-2.605839,-4.9945345,neutral
-618.5003,67.16306,5.289751,16.971664,10.753807,1.6424099,-7.73416,-3.596293,0.7531803,-4.428097,0.4402471,0.3950748,-0.50945914,neutral
-626.6999,59.548996,-0.16429643,12.612995,6.018281,-0.5424566,-13.246388,-6.0552826,-4.3443394,-8.161105,-0.00803044,-4.1532917,-4.067323,neutral
-615.3663,55.919556,3.1576002,11.845134,6.6712923,1.0603589,-15.418916,-7.8669305,-5.699743,-8.891807,-2.1577635,-2.9280412,-3.7435486,neutral
-635.1229,63.97642,6.700347,11.793031,7.1260524,0.12350409,-11.55465,-3.8118794,-1.6332909,-6.4070325,3.966948,-5.0955424,-2.7082243,calm
-630.1148,62.421486,0.31677768,10.669068,5.108355,-2.5885103,-12.761922,-5.075874,-1.9668045,-6.2913136,3.3330665,-5.8721204,-4.084897,calm
-634.46436,71.501274,-1.0364516,9.68161,11.8833475,-1.9640003,-20.343641,1.600055,-3.325276,-8.641359,6.285799,-7.7494793,-2.606522,calm
-550.0109,54.878986,-0.9466514,4.623077,5.761267,0.06480871,-16.534637,-4.1678014,-2.9913292,-9.53356,5.800438,-7.0580487,-5.0088286,calm
-550.4463,80.50827,-15.831251,4.9351,-0.59913206,-4.680715,-19.925549,-5.395381,-4.214595,-11.457953,13.990684,-5.9192386,-3.9411306,calm
-522.8183,59.35227,-11.230975,7.052178,5.5283375,-3.4559426,-13.628192,-10.241685,-4.7054653,-7.2921786,4.888458,-5.308111,-2.8448331,calm
-526.09064,61.796227,-3.5992322,7.174367,7.366132,0.03797546,-14.940064,-3.08332,-2.7865033,-8.1439705,11.950951,-5.818413,-1.8384894,calm
-528.44055,59.35176,-2.7180858,5.5292487,4.7113237,1.0055417,-16.69993,-6.2227902,-0.6704862,-8.199925,10.962123,-8.5859785,-2.9971247,calm
-541.2651,62.418713,-10.422654,4.5837436,3.3849285,-0.8195004,-14.047442,-11.29046,-9.412293,-9.156746,3.8089867,-7.4751067,-5.1424446,happy
-518.686,60.042294,-13.127339,-1.5082799,-3.8239794,-0.082429156,-13.794614,-11.445925,-9.528758,-11.950621,2.020476,-9.762902,-5.478364,happy
-530.7912,47.3913,-6.545994,5.063589,1.6119097,-1.8960191,-18.546787,-9.952934,-7.9847608,-12.892889,-1.8152341,-10.483725,-5.5571337,happy
-558.9614,52.890564,-3.8151047,2.379026,-1.7449108,3.42342,-16.881487,-9.580489,-6.41453,-11.025261,1.7924427,-8.781248,-4.270979,happy
-431.03326,46.68249,-10.095127,-4.1877785,-8.119683,-1.1614599,-15.675408,-9.910147,-7.7577486,-13.338644,3.856828,-9.011376,-6.5471973,happy
-396.15756,44.288467,-16.906322,-3.5465298,-12.570478,-1.2056874,-13.956591,-12.861631,-11.221938,-15.224035,3.229763,-10.021192,-6.92882,happy
-349.295,41.83825,-5.3173065,-3.2578378,-10.042331,-0.33228323,-12.243982,-14.550334,-11.553352,-17.775646,-3.0740628,-5.846982,-10.364387,happy
-398.994,46.391808,-11.255848,-5.9670587,-3.2799873,1.2209748,-15.306036,-9.986511,-9.571621,-12.807639,2.0816503,-10.4022665,-5.597724,happy
-657.15753,75.1743,-2.7903059,9.624563,7.0000424,1.4276278,-10.512824,-5.808781,-4.077669,-7.4131093,0.9154131,-5.3146653,-3.8694637,sad
-658.1883,73.13756,1.8630128,9.963763,8.041509,-0.51804256,-9.756904,-4.770103,-1.4486393,-6.0174947,-1.4269161,-3.7584546,-3.4489353,sad
-594.85376,63.044067,-4.5436063,12.328488,5.8952794,-2.0754397,-13.329982,-8.391464,-4.765489,-8.371958,1.4007173,-4.7609396,-4.1459193,sad
-606.0394,68.292725,2.3053544,13.427635,6.5910506,2.468418,-15.653624,-6.7549834,-2.7994196,-8.68813,2.2280293,-2.6438465,-3.8785224,sad
-521.34845,60.81916,-14.170773,-1.8657672,-1.6061894,-7.0714626,-17.54004,-16.655193,-16.623266,-19.606726,-4.8272066,-8.681572,-10.234793,sad
-475.92267,50.104103,-8.678971,5.3611736,-0.93635374,-3.2153354,-14.808564,-14.462172,-10.164002,-13.612405,-2.9581933,-10.306524,-10.030119,sad
-423.65936,52.213753,-10.568296,7.0564413,5.6068144,-0.74599165,-12.402915,-15.223504,-13.148041,-11.943202,-2.7154245,-9.729539,-4.7718105,sad
-471.6132,56.512665,-6.448634,8.021736,3.909886,0.787752,-10.716515,-10.060941,-12.068987,-11.433295,-2.5220728,-6.6461515,-5.8616595,sad
-612.0989,66.77941,3.2154756,18.244734,6.5251684,-1.5141196,-6.824408,-11.262509,-6.1204023,-4.453384,-5.157606,-4.032477,-2.5447843,angry
-508.9719,56.83463,-9.604198,13.843972,3.9395897,-3.5818374,-7.659627,-12.343734,-6.4251127,-7.6411424,-8.225974,-4.22652,-3.674127,angry
-525.7731,59.91976,-10.032407,13.193439,2.3252263,-3.6522686,-11.944931,-15.479843,-7.1778893,-6.706893,-6.7427325,-3.7050781,-1.4483482,angry
-484.61078,58.158073,-10.684373,6.499303,0.95555264,-4.407826,-14.160774,-13.474799,-8.97241,-8.471829,-6.402417,-4.4927664,-3.196228,angry
-335.92026,41.721554,-17.881405,9.845036,-11.201361,-2.876,-5.547161,-15.996077,-4.7440176,-7.3046427,-6.899955,-2.0706594,-4.988758,angry
